2025-03-14,123,209.513033,Ariana Grande,17,25.553516
2025-02-20,120,158.083116,Stephen Sondheim,31,0.642950
2024-12-09,116,440.540300,Ariana Grande,16,19.364950
2024-12-30,110,459.238733,Little Mix,35,26.335783
2025-04-09,110,162.467033,Sabrina Carpenter,15,28.516016
2025-01-22,108,276.085116,Dhurata Dora,12,5.519650
2025-04-05,104,254.478216,Ariana Grande,34,50.881100
2025-03-17,101,204.645000,Air,13,3.367116
2025-03-11,99,89.718116,The Weeknd,8,7.016316
2025-03-01,99,324.197933,Paramore,34,46.354366
2025-03-20,97,340.229983,Clint Mansell,35,48.977333
2025-04-10,88,223.781083,Ariana Grande,27,22.840783
2025-01-06,85,447.200316,SYTÃ‹,17,42.952650
2025-01-07,85,235.869233,Mc Kresha,9,3.493583
2025-02-26,83,211.898233,LISA,32,110.766266
2025-03-05,81,248.744516,Meryl Streep,16,59.329783
2025-03-24,80,310.553350,Lluni,20,43.201466
2025-03-18,80,74.367900,Lady Gaga,8,4.107333
2025-03-16,80,263.436383,Ariana Grande,17,32.865250
2024-12-03,80,217.218816,Radiohead,17,21.003266
2024-12-10,78,254.464300,Chromeo,45,130.577933
2025-01-20,77,228.297400,The Sundays,4,16.038200
2025-03-22,75,266.792900,Clint Mansell,21,44.533300
2025-03-19,74,152.510116,Sabrina Carpenter,16,37.442683
2025-02-24,72,190.436250,Ariana Grande,19,20.059566
2025-03-03,71,245.472916,Shkodra Elektronike,20,36.285116
2025-03-12,71,146.280766,Malcolm Todd,15,26.226466
2025-02-16,71,153.014933,Ariana Grande,14,10.161166
2025-01-18,68,183.231250,Lily Allen,20,29.411933
2025-03-15,66,119.828266,Ariana Grande,14,25.932800
2025-03-27,65,309.293983,Ariana Grande,29,38.573800
2024-12-25,65,154.942850,Shkodra Elektronike,12,33.118650
2024-12-26,64,181.009216,Shkodra Elektronike,25,53.595733
2025-02-14,64,216.973383,Lana Del Rey,15,14.812283
2025-04-03,64,150.198566,Dhurata Dora,9,9.506916
2025-03-21,63,233.198350,Pyotr Ilyich Tchaikovsky,23,30.791083
2024-12-12,62,173.904966,Chromeo,33,89.496966
2025-02-21,61,164.775666,Julie Andrews,14,23.676450
2025-03-09,60,132.334983,Malcolm Todd,14,35.663883
2025-04-11,60,291.281716,Tayna,24,67.926450
2024-12-04,60,242.046766,Radiohead,18,26.766583
2025-01-03,60,75.405600,Jon Brion,9,3.673533
2024-12-23,59,223.853916,Shkodra Elektronike,28,73.807166
2025-04-02,58,128.100283,Ariana Grande,17,16.796783
2025-02-17,57,233.225983,ILIR SHAQIRI,42,75.592933
2025-02-06,57,147.578516,Ariana Grande,17,17.962683
2025-03-30,56,136.973433,Ariana Grande,31,36.309616
2025-02-23,55,238.421733,La La Land Cast,26,56.110683
2025-02-18,55,179.707433,The Sundays,14,21.697366
2025-02-13,55,104.665516,Ariana Grande,9,6.106166
2025-01-30,54,185.882316,Shkodra Elektronike,13,26.938533
2025-03-02,54,101.730433,Ariana Grande,7,7.916283
2025-01-21,53,136.783383,Lana Del Rey,7,2.717666
2025-01-02,53,70.305233,BeyoncÃ©,7,7.747833
2024-12-11,51,169.805000,Chromeo,28,79.355516
2025-01-17,51,108.176816,Rihanna,14,5.911000
2025-03-10,51,309.228766,Strawberry Guy,38,76.615650
2025-04-08,51,74.862300,BeyoncÃ©,14,10.221783
2025-02-22,50,171.541316,Frou Frou,9,18.486133
2024-12-28,50,177.481383,Mc Kresha,20,26.390100
2025-01-05,48,196.305116,SYTÃ‹,17,36.257250
2025-03-07,48,306.748733,Malcolm Todd,36,91.618650
2025-02-25,47,99.560000,Little Mix,15,12.729100
2025-03-23,47,279.341433,Coldplay,24,86.923450
2025-01-14,46,145.583700,The Sundays,14,26.194700
2025-02-03,46,130.706333,Far East Movement,8,19.713983
2025-04-07,45,194.760866,Phoebe Bridgers,17,17.393833
2025-03-25,44,116.623216,Ariana Grande,18,14.821300
2025-02-12,42,67.747983,Natasha Bedingfield,5,2.987816
2025-01-28,42,79.955316,Ariana Grande,5,12.120000
2025-01-04,42,149.952783,SYTÃ‹,23,60.578933
2025-01-12,41,70.640516,Elita 5,13,5.481166
2025-02-19,41,59.297500,Little Mix,8,0.897833
2025-02-05,41,216.426266,Chappell Roan,20,71.267850
2025-01-08,40,114.292883,Ariana Grande,21,48.540450
2024-12-08,40,74.565983,Rihanna,9,17.897133
2024-12-05,40,133.976733,Tyla,8,15.494966
2025-02-10,39,104.133250,The Sundays,5,12.108650
2025-01-23,39,114.691650,The Weeknd,4,6.856833
2025-03-06,39,142.082000,The Weeknd,19,45.918866
2024-12-20,38,112.800850,Little Mix,7,15.246333
2025-02-07,37,90.982666,Little Mix,18,13.322833
2025-01-31,36,101.601483,Adelina Ismaili,5,11.569750
2024-12-13,36,35.917616,BeyoncÃ©,6,1.705500
2025-03-26,35,162.281466,boygenius,15,37.129033
2025-04-04,35,123.426500,Malcolm Todd,27,15.358000
2025-04-06,34,115.422650,Dhurata Dora,16,6.335933
2025-03-04,34,112.828933,Meryl Streep,10,26.705183
2025-02-28,34,122.616483,LISA,14,45.504850
2025-02-09,33,47.134183,Frou Frou,11,0.739666
2025-02-08,32,42.931516,Michael Jackson,6,4.463500
2025-01-27,32,198.930100,Dafina Zeqiri,44,127.573333
2025-01-19,32,61.323550,Taylor Swift,8,4.943983
2024-12-16,32,342.154400,Lola Young,69,297.013200
2025-01-10,32,81.977350,Dhurata Dora,14,8.480750
2025-02-27,32,27.141466,LISA,8,11.965050
2025-01-09,31,158.160466,Eranda Libohova,12,47.366983
2024-12-31,31,49.003066,Emile Mosseri,6,7.209433
2024-12-24,30,85.185300,Shkodra Elektronike,11,27.296600
2025-02-11,30,29.944183,Michael Jackson,5,4.106500
2025-02-04,28,79.946483,Shkodra Elektronike,6,8.500300
2025-02-02,28,172.992750,Far East Movement,16,50.832783
2024-12-19,28,113.513466,Lola Young,14,59.409600
2025-03-08,28,153.312850,Malcolm Todd,32,69.098216
2024-12-17,27,44.137900,Dafina Zeqiri,4,2.318333
2024-12-06,27,56.974400,Lana Del Rey,6,5.063150
2025-02-15,27,128.440050,The Sundays,19,41.772400
2024-12-02,25,48.209450,Imogen Heap,4,6.516350
2024-12-27,25,129.663850,Shkodra Elektronike,16,48.551066
2024-12-18,24,90.757633,Lola Young,10,45.093933
2025-04-01,24,42.589083,Rihanna,15,4.405166
2025-03-29,24,194.355683,Ariana Grande,51,103.606750
2025-03-13,23,121.122933,Malcolm Todd,23,41.487133
2024-12-07,23,143.391766,Lana Del Rey,15,8.802166
2025-01-13,22,134.152516,The Sundays,15,51.078366
2025-01-26,22,75.076750,Shkodra Elektronike,8,11.207600
2025-01-16,22,73.134633,Lily Allen,13,31.965800
2025-02-01,21,152.590300,The Big Let Down,12,26.018483
2025-01-25,20,108.465650,Mc Kresha,13,21.408533
2025-01-11,20,85.999466,Eranda Libohova,8,16.076366
2025-03-28,20,173.213516,Ariana Grande,79,130.956083
